Time start of stage ,Shear induced PWP,Axial strain,Vol strain,Induced PWP,p',q,e,Soil Classification,Soil Properties,Test Classification,Test Properties
970,24.519000000000005,0.0017643037248862342,0,24.519000000000005,133.86057614015868,25.48187067989074,0.8239341592508584,PSD,clay,PSD,clay
975,24.458000000000084,0.0017790062559269577,0,24.458000000000084,133.92142280228498,25.481410666269845,0.8239341592508584,Density,dense,Density,dense
980,24.701999999999998,0.0017790062559269577,0,24.701999999999998,133.82897834154187,25.93607728404024,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
985,24.76299999999992,0.0017937087869676683,0,24.76299999999992,133.76782277144716,25.93561057375587,0.8239341592508584,PSD,sand,PSD,sand
990,24.641000000000076,0.0018084113180083918,0,24.641000000000076,133.88966720135218,25.935143863471506,0.8239341592508584,PSD,clay,PSD,clay
995,24.947000000000116,0.0018231138490491154,0,24.947000000000116,133.58351163125738,25.93467715318713,0.8239341592508584,Density,dense,Density,dense
1000,25.008000000000038,0.0018231138490491154,0,25.008000000000038,133.52251163125746,25.93467715318713,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1005,25.008000000000038,0.0018378163800898259,0,25.008000000000038,133.52235606116267,25.934210442902767,0.8239341592508584,PSD,clay,PSD,clay
1010,25.375,0.0018378163800898259,0,25.375,133.31700577889302,26.419159596093728,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1015,25.251999999999953,0.0018525189111305495,0,25.251999999999953,133.27820049106796,25.9337437326184,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1020,25.618999999999915,0.0018525189111305495,0,25.618999999999915,133.07284782776242,26.418685742701662,0.8239341592508584,Density,dense,Density,dense
1025,25.80300000000011,0.0018745727076916283,0,25.80300000000011,132.8886109010662,26.41797496261357,0.8239341592508584,PSD,silt,PSD,silt
1030,25.741999999999962,0.0018892752387323518,0,25.741999999999962,132.94945294993565,26.417501109221494,0.8239341592508584,PSD,clay,PSD,clay
1035,25.864000000000033,0.0018892752387323518,0,25.864000000000033,132.82745294993558,26.417501109221494,0.8239341592508584,PSD,sand,PSD,sand
1040,25.864000000000033,0.0019039777697730624,0,25.864000000000033,132.8272949988049,26.41702725582943,0.8239341592508584,Density,dense,Density,dense
1045,25.986000000000104,0.0019186803008137859,0,25.986000000000104,132.85667138082997,26.87115640190483,0.8239341592508584,Density,dense,Density,dense
1050,26.291999999999916,0.0019186803008137859,0,26.291999999999916,132.55067138083015,26.87115640190483,0.8239341592508584,Density,dense,Density,dense
1055,26.291999999999916,0.0019333828318544965,0,26.291999999999916,132.5505111974783,26.870675851849292,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1060,26.413999999999987,0.0019333828318544965,0,26.413999999999987,132.42851119747823,26.870675851849292,0.8239341592508584,Density,loose,Density,loose
1065,26.597999999999956,0.00194808536289522,0,26.597999999999956,132.2443510141264,26.870195301793768,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1070,26.353000000000065,0.0019627878939359436,0,26.353000000000065,132.6407184672668,27.32429766121528,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1075,26.537000000000035,0.0019627878939359436,0,26.537000000000035,132.30519083077448,26.869714751738222,0.8239341592508584,PSD,sand,PSD,sand
1080,26.659000000000106,0.001977490424976654,0,26.659000000000106,132.33455605169377,27.32381041449628,0.8239341592508584,Density,dense,Density,dense
1085,26.78099999999995,0.0019921929560173775,0,26.78099999999995,132.21239363612094,27.32332316777728,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1090,26.963999999999942,0.0019921929560173775,0,26.963999999999942,132.02939363612094,27.32332316777728,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1095,26.963999999999942,0.002006895487058101,0,26.963999999999942,132.02923122054793,27.322835921058278,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1100,26.963999999999942,0.002006895487058101,0,26.963999999999942,132.02923122054793,27.322835921058278,0.8239341592508584,PSD,clay,PSD,clay
1105,27.269999999999982,0.002021598018098812,0,27.269999999999982,131.7230688049749,27.322348674339285,0.8239341592508584,Density,loose,Density,loose
1110,27.14799999999991,0.002036300549139535,0,27.14799999999991,131.99642286478854,27.77641085378,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1115,27.33100000000013,0.002036300549139535,0,27.33100000000013,131.81342286478832,27.77641085378,0.8239341592508584,PSD,clay,PSD,clay
1120,27.5150000000001,0.0020510030801802457,0,27.5150000000001,131.6292582169942,27.775916910397537,0.8239341592508584,PSD,clay,PSD,clay
1125,27.5150000000001,0.0020657056112209694,0,27.5150000000001,131.62909356920002,27.775422967015064,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1130,27.698000000000093,0.0020657056112209694,0,27.698000000000093,131.44609356920003,27.775422967015064,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1135,27.882000000000062,0.002080408142261693,0,27.882000000000062,131.2619289214059,27.7749290236326,0.8239341592508584,Density,loose,Density,loose
1140,27.942999999999984,0.002080408142261693,0,27.942999999999984,131.200928921406,27.7749290236326,0.8239341592508584,Density,dense,Density,dense
1145,28.003999999999905,0.0020951106733024033,0,28.003999999999905,131.301372323214,28.259259229056372,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1150,28.065000000000055,0.002109813204343127,0,28.065000000000055,131.2402052943838,28.258758142566208,0.8239341592508584,Density,dense,Density,dense
1155,28.309999999999945,0.002109813204343127,0,28.309999999999945,130.9952052943839,28.258758142566208,0.8239341592508584,PSD,silt,PSD,silt
1160,28.432000000000016,0.0021245157353838376,0,28.432000000000016,130.8730382655538,28.258257056076033,0.8239341592508584,PSD,silt,PSD,silt
1165,28.371000000000095,0.0021245157353838376,0,28.371000000000095,130.9340382655537,28.258257056076033,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1170,28.492999999999938,0.0021392182664245613,0,28.492999999999938,130.81187123672382,28.25775596958587,0.8239341592508584,PSD,clay,PSD,clay
1175,28.554000000000087,0.0021539207974652845,0,28.554000000000087,130.90220282551093,28.711750735947692,0.8239341592508584,Density,loose,Density,loose
1180,28.432000000000016,0.002168623328505995,0,28.432000000000016,131.02403356445978,28.711242952794056,0.8239341592508584,Density,dense,Density,dense
1185,28.676999999999907,0.002168623328505995,0,28.676999999999907,130.7790335644599,28.711242952794056,0.8239341592508584,PSD,clay,PSD,clay
1190,28.92100000000005,0.002183325859546719,0,28.92100000000005,130.53486430340854,28.710735169640422,0.8239341592508584,PSD,clay,PSD,clay
1195,29.105000000000018,0.002183325859546719,0,29.105000000000018,130.35086430340857,28.710735169640422,0.8239341592508584,Density,loose,Density,loose
1200,29.22700000000009,0.0021980283905874425,0,29.22700000000009,130.38018696331116,29.164703149348366,0.8239341592508584,PSD,silt,PSD,silt
1205,29.471000000000004,0.0022127309216281527,0,29.471000000000004,129.98452578130616,28.70971960333316,0.8239341592508584,PSD,silt,PSD,silt
1210,29.531999999999925,0.0022127309216281527,0,29.531999999999925,130.07501547003895,29.164188669531274,0.8239341592508584,PSD,silt,PSD,silt
1215,29.654999999999973,0.0022274334526688764,0,29.654999999999973,129.95184397676653,29.163674189714172,0.8239341592508584,Density,loose,Density,loose
1220,29.59400000000005,0.0022274334526688764,0,29.59400000000005,130.01284397676645,29.163674189714172,0.8239341592508584,Density,dense,Density,dense
1225,29.716000000000122,0.002242135983709587,0,29.716000000000122,129.890672483494,29.163159709897073,0.8239341592508584,Density,loose,Density,loose
1230,29.777000000000044,0.0022568385147503102,0,29.777000000000044,129.82950099022173,29.162645230079978,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1235,29.960000000000036,0.0022568385147503102,0,29.960000000000036,129.64650099022174,29.162645230079978,0.8239341592508584,PSD,silt,PSD,silt
1240,29.837999999999965,0.002271541045791034,0,29.837999999999965,129.92990897412074,29.646869181776736,0.8239341592508584,PSD,clay,PSD,clay
1245,30.021999999999935,0.0022862435768317446,0,30.021999999999935,129.7457350998125,29.646347558851943,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1250,30.083000000000084,0.0022862435768317446,0,30.083000000000084,129.68473509981234,29.646347558851943,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1255,30.266000000000076,0.0023009461078724682,0,30.266000000000076,129.50156122550408,29.645825935927135,0.8239341592508584,PSD,sand,PSD,sand
1260,30.326999999999998,0.0023009461078724682,0,30.326999999999998,129.44056122550415,29.645825935927135,0.8239341592508584,PSD,silt,PSD,silt
1265,30.450000000000045,0.0023156486389131915,0,30.450000000000045,129.31738735119583,29.64530431300234,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1270,30.633000000000038,0.002330351169953902,0,30.633000000000038,129.1342134768876,29.644782690077545,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1275,30.389000000000124,0.002330351169953902,0,30.389000000000124,129.3782134768875,29.644782690077545,0.8239341592508584,PSD,sand,PSD,sand
1280,30.510999999999967,0.0023450537009946258,0,30.510999999999967,129.4075092013217,30.09866986337966,0.8239341592508584,Density,loose,Density,loose
1285,30.939000000000078,0.0023450537009946258,0,30.939000000000078,128.97950920132158,30.09866986337966,0.8239341592508584,PSD,clay,PSD,clay
1290,31,0.0023597562320353364,0,31,128.91833309479225,30.09814154379139,0.8239341592508584,PSD,sand,PSD,sand
1295,30.817000000000007,0.0023597562320353364,0,30.817000000000007,129.10133309479224,30.09814154379139,0.8239341592508584,PSD,silt,PSD,silt
1300,31.12200000000007,0.0023744587630760597,0,31.12200000000007,128.79615698826274,30.097613224203126,0.8239341592508584,Density,loose,Density,loose
1305,31.12200000000007,0.0023891612941167833,0,31.12200000000007,128.94744378381216,30.55147361085137,0.8239341592508584,Density,dense,Density,dense
1310,31.30600000000004,0.0023891612941167833,0,31.30600000000004,128.61198088173336,30.097084904614864,0.8239341592508584,Density,loose,Density,loose
1315,31.366999999999962,0.002403863825157494,0,31.366999999999962,128.7022654450617,30.550938594599636,0.8239341592508584,PSD,clay,PSD,clay
1320,31.24500000000012,0.0024185663561982177,0,31.24500000000012,128.82408710631094,30.550403578347904,0.8239341592508584,Density,dense,Density,dense
1325,31.611000000000104,0.0024185663561982177,0,31.611000000000104,128.45808710631096,30.550403578347904,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1330,31.916999999999916,0.002433268887238941,0,31.916999999999916,128.1519087675606,30.54986856209617,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1335,31.733999999999924,0.0024479714182796515,0,31.733999999999924,128.33473042881,30.549333545844437,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1340,31.855999999999995,0.0024479714182796515,0,31.855999999999995,128.36418440200416,31.003695465427075,0.8239341592508584,Density,loose,Density,loose
1345,31.916999999999916,0.002462673949320375,0,31.916999999999916,128.3030038310325,31.003153752511874,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1350,31.855999999999995,0.0024847277458814538,0,31.855999999999995,128.3637329745748,31.002341183139077,0.8239341592508584,PSD,clay,PSD,clay
1355,32.162000000000035,0.0024847277458814538,0,32.162000000000035,128.05773297457475,31.002341183139077,0.8239341592508584,PSD,silt,PSD,silt
1360,32.40599999999995,0.0024994302769221644,0,32.40599999999995,127.81355240360313,31.001799470223876,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1365,32.40599999999995,0.0024994302769221644,0,32.40599999999995,127.81355240360313,31.001799470223876,0.8239341592508584,Density,dense,Density,dense
1370,32.40599999999995,0.002514132807962888,0,32.40599999999995,127.97491202271033,31.485878327545514,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1375,32.65100000000007,0.0025288353390036118,0,32.65100000000007,127.72972907070259,31.485329471522622,0.8239341592508584,PSD,clay,PSD,clay
1380,32.83400000000006,0.0025288353390036118,0,32.83400000000006,127.5467290707026,31.485329471522622,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1385,32.65100000000007,0.002543537870044322,0,32.65100000000007,127.72954611869496,31.48478061549972,0.8239341592508584,PSD,silt,PSD,silt
1390,32.77299999999991,0.0025582404010850456,0,32.77299999999991,127.60736316668748,31.484231759476817,0.8239341592508584,PSD,clay,PSD,clay
1395,32.58999999999992,0.0025582404010850456,0,32.58999999999992,127.79036316668747,31.484231759476817,0.8239341592508584,Density,dense,Density,dense
1400,33.1400000000001,0.0025729429321257693,0,33.1400000000001,127.24018021467964,31.483682903453918,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1405,33.01800000000003,0.0025729429321257693,0,33.01800000000003,127.36218021467971,31.483682903453918,0.8239341592508584,Density,loose,Density,loose
1410,33.261999999999944,0.00258764546316648,0,33.261999999999944,128.11799726267216,31.48313404743102,0.8239341592508584,PSD,clay,PSD,clay
1415,33.567999999999984,0.002602347994207203,0,33.567999999999984,126.96324484553658,31.93687679602436,0.8239341592508584,Density,loose,Density,loose
1420,33.38499999999999,0.002602347994207203,0,33.38499999999999,127.14624484553657,31.93687679602436,0.8239341592508584,Density,loose,Density,loose
1425,33.567999999999984,0.002617050525247914,0,33.567999999999984,126.9630596613078,31.93632124333799,0.8239341592508584,PSD,clay,PSD,clay
1430,33.567999999999984,0.002617050525247914,0,33.567999999999984,126.9630596613078,31.93632124333799,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
1435,33.628999999999905,0.0026317530562886375,0,33.628999999999905,126.90187447707909,31.93576569065163,0.8239341592508584,PSD,clay,PSD,clay
1440,33.874000000000024,0.002646455587329361,0,33.874000000000024,126.65668929285017,31.93521013796526,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1445,33.874000000000024,0.002646455587329361,0,33.874000000000024,126.65668929285017,31.93521013796526,0.8239341592508584,PSD,sand,PSD,sand
1450,33.996000000000095,0.0026611581183700714,0,33.996000000000095,126.53450410862132,31.934654585278906,0.8239341592508584,PSD,silt,PSD,silt
1455,33.934999999999945,0.0026611581183700714,0,33.934999999999945,126.59550410862147,31.934654585278906,0.8239341592508584,Density,dense,Density,dense
1460,34.11799999999994,0.002675860649410795,0,34.11799999999994,126.4123189243927,31.934099032592535,0.8239341592508584,Density,dense,Density,dense
1465,34.30199999999991,0.0026905631804515187,0,34.30199999999991,126.22813374016393,31.933543479906174,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
1470,34.48500000000013,0.0026905631804515187,0,34.48500000000013,126.0451337401637,31.933543479906174,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
1475,34.42399999999998,0.002705265711492229,0,34.42399999999998,126.25736346525906,32.387232655191774,0.8239341592508584,Density,loose,Density,loose
1480,34.42399999999998,0.002705265711492229,0,34.42399999999998,126.10594855593507,31.93298792721981,0.8239341592508584,Density,dense,Density,dense
1485,34.54600000000005,0.0027199682425329526,0,34.54600000000005,126.13517604880904,32.38667040584193,0.8239341592508584,PSD,silt,PSD,silt
1490,34.79099999999994,0.0027346707735736633,0,34.79099999999994,125.88998863235922,32.38610815649211,0.8239341592508584,PSD,sand,PSD,sand
